id_meta,n,d,area,type_synthesis
robertson_1989,74,0.06002701823867952,o,ma
robertson_1989,102,2.6666666666666674,o,ma
robertson_1989,57,1.6658534601451314,o,ma
rockstuhl_2012,289,0.4510508024576013,o,ma
rockstuhl_2012,67,0.6991666649389917,o,ma
rockstuhl_2012,311,1.387461041260671,o,ma
rockstuhl_2012,195,0.3241763593892431,o,ma
rockstuhl_2012,69,0.628970902033151,o,ma
rockstuhl_2012,168,0.28278500713637195,o,ma
rockstuhl_2012,129,0.82163362512238,o,ma
rockstuhl_2012,285,0.7472647177570733,o,ma
rockstuhl_2012,365,0.8728715609439696,o,ma
rockstuhl_2012,123,0.5163977794943222,o,ma
rockstuhl_2012,152,0.7472647177570733,o,ma
rockstuhl_2012,155,0.1403442656943099,o,ma
rockstuhl_2012,367,0.472672040177118,o,ma
rockstuhl_2012,261,0.472672040177118,o,ma
rockstuhl_2012,152,0.82163362512238,o,ma
rockstuhl_2012,146,0.7717436331412897,o,ma
rockstuhl_2012,251,0.472672040177118,o,ma
rockstuhl_2012,188,0.5385204638677067,o,ma
rockstuhl_2012,181,0.8728715609439696,o,ma
rockstuhl_2012,248,0.28278500713637195,o,ma
rockstuhl_2012,332,0.5385204638677067,o,ma
rockstuhl_2012,186,0.5385204638677067,o,ma
rockstuhl_2012,202,0.8728715609439696,o,ma
rockstuhl_2012,340,0.9525614565086916,o,ma
rockstuhl_2012,104,-0.08006407690254357,o,ma
rockstuhl_2012,78,0.3241763593892431,o,ma
rockstuhl_2012,422,0.38705047652302255,o,ma
rockstuhl_2012,58,0.4944513860581975,o,ma
rockstuhl_2012,1255,0.30343304245450414,o,ma
rockstuhl_2012,158,0.30343304245450414,o,ma
rockstuhl_2012,278,0.6060437322090948,o,ma
rockstuhl_2012,196,0.472672040177118,o,ma
rockstuhl_2012,100,0.12021658495512914,o,ma
rockstuhl_2012,317,0.4944513860581975,o,ma
rockstuhl_2012,114,0.4082482904638631,o,ma
rockstuhl_2012,170,0.7230769971004929,o,ma
rockstuhl_2012,245,0.6755205294731985,o,ma
rockstuhl_2012,81,0.5608290087036863,o,ma
rockstuhl_2012,188,0.4510508024576013,o,ma
rockstuhl_2012,153,0.6755205294731985,o,ma
rockstuhl_2012,230,0.8470758203687988,o,ma
rockstuhl_2012,92,0.6991666649389917,o,ma
rockstuhl_2012,138,0.5608290087036863,o,ma
rockstuhl_2012,59,0.5833333333333334,o,ma
rockstuhl_2012,198,0.82163362512238,o,ma
rockstuhl_2012,230,0.4295790167172091,o,ma
rockstuhl_2012,12,0.5385204638677067,o,ma
rockstuhl_2012,834,0.472672040177118,o,ma
rockstuhl_2012,337,0.24174688920761409,o,ma
rockstuhl_2012,166,0.4944513860581975,o,ma
rockstuhl_2012,82,0.2213432019235216,o,ma
rockstuhl_2012,651,0.3241763593892431,o,ma
rockstuhl_2012,54,0.796528209922106,o,ma
rockstuhl_2012,156,0.3241763593892431,o,ma
rockstuhl_2012,330,0.6060437322090948,o,ma
rockstuhl_2012,292,0.3659776557130101,o,ma
rockstuhl_2012,127,0.1605144707810256,o,ma
rockstuhl_2012,90,0.26222524504216305,o,ma
rockstuhl_2012,84,0.5385204638677067,o,ma
rockstuhl_2012,283,0.652125970874945,o,ma
rockstuhl_2012,330,0.9255952497146459,o,ma
rockstuhl_2012,106,0.9525614565086916,o,ma
rockstuhl_2012,58,0.7717436331412897,o,ma
rockstuhl_2012,183,0.5608290087036863,o,ma
rockstuhl_2012,210,0.20100756305184242,o,ma
rockstuhl_2012,150,0.472672040177118,o,ma
rockstuhl_2012,106,0.8470758203687988,o,ma
rockstuhl_2012,115,0.8728715609439696,o,ma
rockstuhl_2012,154,1.0943058062101276,o,ma
rockstuhl_2012,125,0.9799578870122228,o,ma
rockstuhl_2012,102,0.7230769971004929,o,ma
rockstuhl_2012,98,0.06002701823867952,o,ma
rockstuhl_2012,236,0.472672040177118,o,ma
rockstuhl_2012,150,0.4944513860581975,o,ma
rockstuhl_2012,81,0.5833333333333334,o,ma
rockstuhl_2012,128,0.20100756305184242,o,ma
rockstuhl_2012,130,0.7230769971004929,o,ma
rockstuhl_2012,347,0.628970902033151,o,ma
rockstuhl_2012,207,1.0361306468792117,o,ma
rockstuhl_2012,159,0.628970902033151,o,ma
rockstuhl_2012,420,0.5833333333333334,o,ma
rockstuhl_2012,150,1.0078065197205377,o,ma
rockstuhl_2012,324,0.9255952497146459,o,ma
rockstuhl_2012,232,0.7717436331412897,o,ma
rockstuhl_2012,195,0.06002701823867952,o,ma
rockstuhl_2012,303,0.7472647177570733,o,ma
rockstuhl_2012,1974,0.3450221204771904,o,ma
rockstuhl_2012,860,0.6060437322090948,o,ma
rockstuhl_2012,45,0.5608290087036863,o,ma
rockstuhl_2012,105,0.796528209922106,o,ma
rockstuhl_2012,96,1.7106744068953994,o,ma
rockstuhl_2012,84,1.2831708326087454,o,ma
rockstuhl_2012,245,0.7230769971004929,o,ma
rockstuhl_2012,211,0.652125970874945,o,ma
rockstuhl_2012,252,1.0078065197205377,o,ma
rockstuhl_2012,403,1.217561555056202,o,ma
rockstuhl_2012,209,0.7230769971004929,o,ma
rockstuhl_2012,141,0.7230769971004929,o,ma
rockstuhl_2012,76,1.0361306468792117,o,ma
sadri_1993,120,2.338738328607322,o,ma
sadri_1993,24,2.338738328607322,o,ma
sadri_1993,278,0.6060437322090948,o,ma
sadri_1993,105,0.6991666649389917,o,ma
sadri_1993,52,-0.06002701823867952,o,ma
sadri_1993,40,1.6658534601451314,o,ma
sadri_1993,194,0.5833333333333334,o,ma
sadri_1993,212,0.4510508024576013,o,ma
sadri_1993,111,0.796528209922106,o,ma
sadri_1993,181,1.2831708326087454,o,ma
sadri_1993,67,1.0943058062101276,o,ma
sadri_1993,20,1.1242110596527732,o,ma
sadri_1993,83,0.82163362512238,o,ma
sadri_1993,97,0.4082482904638631,o,ma
sadri_1993,60,2.01646779478691,o,ma
schmidt_2014,651,0.38705047652302255,o,ma
schmidt_2014,617,0.7472647177570733,o,ma
schmidt_2014,107,0.9799578870122228,o,ma
schmidt_2014,177,0.1807334587819829,o,ma
schmidt_2014,318,0.38705047652302255,o,ma
schmidt_2014,735,0.6755205294731985,o,ma
schmidt_2014,195,0.5833333333333334,o,ma
schmidt_2014,312,0.3659776557130101,o,ma
schmidt_2014,326,0.5385204638677067,o,ma
schmidt_2014,442,0.6991666649389917,o,ma
schmidt_2014,201,1.1858060399236896,o,ma
schmidt_2014,432,0.38705047652302255,o,ma
schmidt_2014,72,0.02000100007500625,o,ma
schmidt_2014,256,0.24174688920761409,o,ma
schmidt_2014,157,0.6060437322090948,o,ma
schmidt_2014,146,0.652125970874945,o,ma
schmidt_2014,196,1.6224670321569188,o,ma
schmidt_2014,223,0.628970902033151,o,ma
schmidt_2014,232,0.628970902033151,o,ma
schmidt_2014,484,1.0943058062101276,o,ma
schmidt_2014,460,0.6060437322090948,o,ma
schmidt_2014,142,0.38705047652302255,o,ma
schmidt_2014,507,0.6755205294731985,o,ma
schmidt_2014,206,0.7230769971004929,o,ma
schmidt_2014,3848,0.4295790167172091,o,ma
schmidt_2014,1130,0.3241763593892431,o,ma
schmidt_2014,531,0.1403442656943099,o,ma
theeboom_2013,96,0.36,o,ma
theeboom_2013,14,0.08,o,ma
theeboom_2013,103,0.69,o,ma
theeboom_2013,32,1.17,o,ma
theeboom_2013,20,0.84,o,ma
theeboom_2013,29,0.71,o,ma
theeboom_2013,41,0.63,o,ma
theeboom_2013,65,0.25,o,ma
theeboom_2013,44,0.61,o,ma
theeboom_2013,50,0.7,o,ma
theeboom_2013,84,0.25,o,ma
theeboom_2013,67,0.74,o,ma
theeboom_2013,19,0.82,o,ma
theeboom_2013,100,2.33,o,ma
theeboom_2013,28,0.92,o,ma
theeboom_2013,1243,0.13,o,ma
theeboom_2013,15,0.1,o,ma
theeboom_2013,40,0.29,o,ma
thorsteinson_2003,883,0.16,o,ma
thorsteinson_2003,315,-0.23,o,ma
thorsteinson_2003,12387,-0.03,o,ma
thorsteinson_2003,865,0.03,o,ma
thorsteinson_2003,297,0.04,o,ma
thorsteinson_2003,442,0.05,o,ma
thorsteinson_2003,318,-0.11,o,ma
thorsteinson_2003,157,-0.02,o,ma
thorsteinson_2003,250,-0.36,o,ma
thorsteinson_2003,7279,-0.1,o,ma
thorsteinson_2003,78,-1.12,o,ma
thorsteinson_2003,161,-0.07,o,ma
thorsteinson_2003,115,0.4,o,ma
thorsteinson_2003,148,0.1,o,ma
thorsteinson_2003,7095,-0.02,o,ma
thorsteinson_2003,496,-0.15,o,ma
thorsteinson_2003,191,-0.04,o,ma
thorsteinson_2003,232,0.31,o,ma
thorsteinson_2003,1064,0.19,o,ma
thorsteinson_2003,71,-0.38,o,ma
thorsteinson_2003,1410,-0.13,o,ma
thorsteinson_2003,211,0.25,o,ma
thorsteinson_2003,134,-0.55,o,ma
thorsteinson_2003,2354,-0.16,o,ma
thorsteinson_2003,8640,0.06,o,ma
thorsteinson_2003,1372,0.11,o,ma
thorsteinson_2003,586,-0.01,o,ma
thorsteinson_2003,425,-1.06,o,ma
vaden_2005,8,0.8579,o,ma
vaden_2005,8,0.3406,o,ma
vaden_2005,24,0.1965,o,ma
vaden_2005,32,0.4934,o,ma
vaden_2005,32,0.3476,o,ma
vaden_2005,12,0.0115,o,ma
vaden_2005,36,-0.1462,o,ma
verquer_2003,191,0.24174688920761409,o,ma
verquer_2003,387,0.5833333333333334,o,ma
verquer_2003,127,0.7472647177570733,o,ma
verquer_2003,13388,0.38705047652302255,o,ma
verquer_2003,581,1.0361306468792117,o,ma
verquer_2003,873,0.7717436331412897,o,ma
verquer_2003,199,1.0078065197205377,o,ma
verquer_2003,65,1.0219076364219994,o,ma
verquer_2003,366,1.7106744068953994,o,ma
verquer_2003,138,0.12021658495512914,o,ma
verquer_2003,297,0.628970902033151,o,ma
verquer_2003,105,0.9799578870122228,o,ma
verquer_2003,88,0.38705047652302255,o,ma
verquer_2003,61,0.5608290087036863,o,ma
verquer_2003,231,1.0649549865357935,o,ma
verquer_2003,752,1.5804194999972034,o,ma
verquer_2003,214,0.966204549692286,o,ma
verquer_2003,296,0.5833333333333334,o,ma
whelpley_2016,174,-0.4510508024576013,o,ma
whelpley_2016,84,-0.3241763593892431,o,ma
whelpley_2016,191,-0.8470758203687988,o,ma
whelpley_2016,1662,-0.8470758203687988,o,ma
whelpley_2016,72,-0.30343304245450414,o,ma
whelpley_2016,152,-0.2213432019235216,o,ma
whelpley_2016,185,0.1605144707810256,o,ma
whelpley_2016,333,-0.08006407690254357,o,ma
whelpley_2016,123,-0.7230769971004929,o,ma
whelpley_2016,115,-0.3450221204771904,o,ma
whelpley_2016,105,0.4082482904638631,o,ma
whelpley_2016,96,-0.5385204638677067,o,ma
whelpley_2016,57,0.10012523486435178,o,ma
whelpley_2016,271,-0.652125970874945,o,ma
whelpley_2016,135,-0.628970902033151,o,ma
whelpley_2016,230,-0.3241763593892431,o,ma
whelpley_2016,100,-0.4082482904638631,o,ma
whelpley_2016,378,-0.2213432019235216,o,ma
whelpley_2016,236,-0.12021658495512914,o,ma
whelpley_2016,291,0.1403442656943099,o,ma
whelpley_2016,145,-0.652125970874945,o,ma
wiersma_1992,52,-0.4,o,ma
wiersma_1992,64,-0.7,o,ma
wiersma_1992,24,-0.5,o,ma
wiersma_1992,40,-0.6,o,ma
wiersma_1992,60,-0.4,o,ma
wiersma_1992,48,-0.7,o,ma
wiersma_1992,45,-0.9,o,ma
wiersma_1992,45,-0.4,o,ma
wiersma_1992,40,-0.8,o,ma
wiersma_1992,56,0.2,o,ma
wiersma_1992,40,-1.2,o,ma
wiersma_1992,40,-0.6,o,ma
wiersma_1992,40,-0.8,o,ma
wiersma_1992,28,-0.5,o,ma
wiersma_1992,96,-0.4,o,ma
wiersma_1992,48,0.4,o,ma
wiersma_1992,99,-0.6,o,ma
anderson_1998,45,0,s,ma
anderson_1998,60,0.34,s,ma
anderson_1998,60,-1.62,s,ma
anderson_1998,30,2.14,s,ma
anderson_1998,294,0.37,s,ma
anderson_1998,104,0.66,s,ma
anderson_1998,118,0,s,ma
anderson_1998,118,0.4,s,ma
anderson_1998,10,1.22,s,ma
anderson_1998,38,-0.89,s,ma
anderson_1998,50,-0.68,s,ma
anderson_1998,16,1.91,s,ma
anderson_1998,60,0,s,ma
anderson_1998,9,0,s,ma
anderson_1998,20,0,s,ma
anderson_1998,88,0,s,ma
anderson_1998,141,0,s,ma
anderson_1998,50,0,s,ma
anderson_1998,50,0,s,ma
anderson_1998,35,-1.28,s,ma
anderson_1998,40,-0.54,s,ma
anderson_1998,30,0,s,ma
anderson_1998,72,0.37,s,ma
anderson_1998,140,0,s,ma
anderson_1998,56,0,s,ma
anderson_1998,62,1.07,s,ma
anderson_1998,30,0,s,ma
anderson_1998,78,0.58,s,ma
anderson_1998,40,0,s,ma
anderson_1998,44,0,s,ma
anderson_1998,98,1.78,s,ma
anderson_1998,72,0.45,s,ma
anderson_1998,72,0,s,ma
anderson_1998,168,0.07,s,ma
anderson_1998,24,0,s,ma
anderson_1998,16,-0.85,s,ma
anderson_1998,8,0,s,ma
anderson_1998,10,0,s,ma
anderson_1998,10,1.63,s,ma
anderson_1998,56,0,s,ma
anderson_1998,36,0,s,ma
anderson_1998,36,0,s,ma
anderson_1998,36,0.47,s,ma
anderson_1998,36,-1.2,s,ma
anderson_1998,39,0,s,ma
anderson_1998,39,0,s,ma
anderson_1998,72,-0.41,s,ma
anderson_1998,72,-0.45,s,ma
anderson_1998,20,0.79,s,ma
anderson_1998,40,-0.74,s,ma
anderson_1998,36,0,s,ma
anderson_1998,64,0,s,ma
anderson_1998,10,1.48,s,ma
anestis_2014,262,1.59,s,ma
anestis_2014,492,0.56,s,ma
anestis_2014,358,0.09,s,ma
anestis_2014,60,0.35,s,ma
anestis_2014,124,0.18,s,ma
anestis_2014,214,0.39,s,ma
anestis_2014,136,0,s,ma
anestis_2014,432,0.59,s,ma
anestis_2014,1265,0.02,s,ma
anestis_2014,40,0.67,s,ma
anestis_2014,50,0.48,s,ma
anestis_2014,127,0.52,s,ma
anestis_2014,103,0.43,s,ma
anestis_2014,259,0.04,s,ma
anestis_2014,40,0.98,s,ma
anestis_2014,56,0.81,s,ma
anestis_2014,110,0,s,ma
anestis_2014,121,0.1,s,ma
anestis_2014,304,0.625,s,ma
anestis_2014,566,0.38,s,ma
anestis_2014,808,0.96,s,ma
anestis_2014,64,0.84,s,ma
anestis_2014,67,-0.58,s,ma
anestis_2014,87,0.56,s,ma
anestis_2014,298,0.27,s,ma
anestis_2014,483,0.62,s,ma
anestis_2014,45,0.09,s,ma
anestis_2014,60,0.8,s,ma
anestis_2014,68,0.42,s,ma
anestis_2014,184,0.46,s,ma
anestis_2014,275,0.02,s,ma
anestis_2014,145,0.2,s,ma
anestis_2014,82,0.49,s,ma
anestis_2014,120,0.601,s,ma
anestis_2014,347,0.59,s,ma
anestis_2014,457,-0.01,s,ma
anestis_2014,120,0.99,s,ma
anestis_2014,529,0.57,s,ma
anestis_2014,59,0.21,s,ma
anestis_2014,47,-0.01,s,ma
anestis_2014,81,-0.38,s,ma
anestis_2014,120,0.64,s,ma
anestis_2014,645,-0.07,s,ma
anestis_2014,718,1.02,s,ma
anestis_2014,365,0.74,s,ma
anestis_2014,52,0.54,s,ma
anestis_2014,54,3.71,s,ma
anestis_2014,44,0.23,s,ma
anestis_2014,308,0.49,s,ma
anestis_2014,230,0.05,s,ma
anestis_2014,652,0.07,s,ma
anestis_2014,46,0.05,s,ma
anestis_2014,775,1.05,s,ma
anestis_2014,186,0.46,s,ma
anestis_2014,69,0.04,s,ma
anestis_2014,110,0.74,s,ma
anestis_2014,555,0.634,s,ma
anestis_2014,292,0.48,s,ma
anestis_2014,84,-0.33,s,ma
anestis_2014,61,0.88,s,ma
anestis_2014,56,0.37,s,ma
anestis_2014,185,0.5,s,ma
anestis_2014,173,0.27,s,ma
anestis_2014,160,0.18,s,ma
anestis_2014,30,0.7,s,ma
anestis_2014,225,0.09,s,ma
anestis_2014,154,0.4,s,ma
anestis_2014,54,0.41,s,ma
anestis_2014,621,0.07,s,ma
anestis_2014,701,0.1,s,ma
anestis_2014,409,0.21,s,ma
banas_2010,23,0.08,s,ma
banas_2010,346,0.57,s,ma
banas_2010,86,0.44,s,ma
banas_2010,50,0.41,s,ma
banas_2010,109,0.82,s,ma
banas_2010,142,0.65,s,ma
banas_2010,822,0.15,s,ma
banas_2010,186,0.05,s,ma
banas_2010,143,0.03,s,ma
banas_2010,236,-0.09,s,ma
banas_2010,164,0.53,s,ma
banas_2010,68,0.03,s,ma
banas_2010,88,0.44,s,ma
banas_2010,38,0.5,s,ma
banas_2010,90,0.15,s,ma
banas_2010,219,0.68,s,ma
banas_2010,639,0.47,s,ma
banas_2010,78,-0.1,s,ma
banas_2010,113,0.79,s,ma
banas_2010,199,0.38,s,ma
banas_2010,240,0.02,s,ma
banas_2010,24,-0.06,s,ma
banas_2010,123,0.15,s,ma
banas_2010,325,0.48,s,ma
banas_2010,733,0.41,s,ma
banas_2010,443,1,s,ma
banas_2010,122,0.11,s,ma
banas_2010,152,0.05,s,ma
banas_2010,203,0.26,s,ma
banas_2010,597,0.54,s,ma
banas_2010,298,0.39,s,ma
banas_2010,253,0.84,s,ma
banas_2010,333,0.56,s,ma
banas_2010,281,0.74,s,ma
banas_2010,597,0.51,s,ma
banas_2010,790,0.44,s,ma
banas_2010,195,1.06,s,ma
banas_2010,180,0.84,s,ma
banas_2010,86,0.32,s,ma
banas_2010,558,0.47,s,ma
banas_2010,288,0.37,s,ma
batalha_2011,267,0.5385204638677067,s,ma
batalha_2011,156,0.1807334587819829,s,ma
batalha_2011,33,0.4295790167172091,s,ma
batalha_2011,31,-0.28278500713637195,s,ma
batalha_2011,111,0.1807334587819829,s,ma
batalha_2011,113,0.7472647177570733,s,ma
blanken_2015,64,0.08,s,ma
blanken_2015,91,0.27,s,ma
blanken_2015,567,-0.05,s,ma
blanken_2015,86,-0.08,s,ma
blanken_2015,86,0.07,s,ma
blanken_2015,38,0.05,s,ma
blanken_2015,49,0.49,s,ma
blanken_2015,47,0.03,s,ma
blanken_2015,64,0.3,s,ma
blanken_2015,65,0.54,s,ma
blanken_2015,57,-0.11,s,ma
blanken_2015,53,0.12,s,ma
blanken_2015,50,0.61,s,ma
blanken_2015,49,0.48,s,ma
blanken_2015,48,0.63,s,ma
blanken_2015,51,0.22,s,ma
blanken_2015,94,0.86,s,ma
blanken_2015,133,0.24,s,ma
blanken_2015,65,-0.19,s,ma
blanken_2015,61,0.04,s,ma
blanken_2015,61,-0.34,s,ma
blanken_2015,83,-0.25,s,ma
blanken_2015,57,-0.67,s,ma
blanken_2015,38,-0.17,s,ma
blanken_2015,35,0.66,s,ma
blanken_2015,44,0.17,s,ma
blanken_2015,42,0.47,s,ma
blanken_2015,56,-0.7,s,ma
blanken_2015,97,0.41,s,ma
blanken_2015,43,0.58,s,ma
blanken_2015,348,-0.15,s,ma
blanken_2015,49,0.04,s,ma
blanken_2015,77,0.4,s,ma
blanken_2015,86,0.54,s,ma
blanken_2015,51,0.66,s,ma
blanken_2015,54,1.26,s,ma
blanken_2015,74,0.6,s,ma
blanken_2015,116,0.44,s,ma
blanken_2015,60,0.54,s,ma
blanken_2015,100,0.35,s,ma
blanken_2015,367,0.23,s,ma
blanken_2015,192,0.3,s,ma
blanken_2015,51,0.33,s,ma
blanken_2015,39,0.58,s,ma
blanken_2015,65,0,s,ma
blanken_2015,65,0.79,s,ma
blanken_2015,48,0.59,s,ma
blanken_2015,40,0.84,s,ma
blanken_2015,50,0.53,s,ma
blanken_2015,70,0.57,s,ma
blanken_2015,92,0.36,s,ma
blanken_2015,84,0.44,s,ma
blanken_2015,40,0.35,s,ma
blanken_2015,50,0.16,s,ma
blanken_2015,157,0.25,s,ma
blanken_2015,68,0.42,s,ma
blanken_2015,76,0.98,s,ma
blanken_2015,108,0.62,s,ma
blanken_2015,94,0.6,s,ma
blanken_2015,80,0.56,s,ma
blanken_2015,80,0.39,s,ma
blanken_2015,80,0.46,s,ma
blanken_2015,66,0.56,s,ma
blanken_2015,32,-0.29,s,ma
blanken_2015,92,-0.04,s,ma
blanken_2015,43,-0.02,s,ma
blanken_2015,64,0.01,s,ma
blanken_2015,44,0.73,s,ma
blanken_2015,94,0.55,s,ma
blanken_2015,30,0.86,s,ma
blanken_2015,76,0.29,s,ma
blanken_2015,81,0.53,s,ma
blanken_2015,40,-0.04,s,ma
blanken_2015,40,0.83,s,ma
blanken_2015,88,0.6,s,ma
blanken_2015,88,-0.24,s,ma
blanken_2015,70,0.48,s,ma
blanken_2015,140,0.26,s,ma
blanken_2015,110,0.71,s,ma
blanken_2015,21,0.91,s,ma
blanken_2015,19,0.89,s,ma
blanken_2015,29,0.6,s,ma
blanken_2015,18,1.1,s,ma
blanken_2015,31,0.57,s,ma
blanken_2015,62,-0.42,s,ma
blanken_2015,278,0,s,ma
blanken_2015,84,0.38,s,ma
blanken_2015,62,0.44,s,ma
blanken_2015,76,-0.3,s,ma
blanken_2015,66,0.41,s,ma
blanken_2015,68,0.29,s,ma
blonde_2016,220,0.37,s,ma
blonde_2016,84,0.96,s,ma
blonde_2016,53,1.52,s,ma
blonde_2016,186,0.47,s,ma
blonde_2016,42,0.54,s,ma
blonde_2016,93,0.54,s,ma
blonde_2016,77,0.45,s,ma
blonde_2016,142,-0.02,s,ma
blonde_2016,377,0.33,s,ma
blonde_2016,445,0.26,s,ma
blonde_2016,33,-0.11,s,ma
blonde_2016,68,0.45,s,ma
blonde_2016,78,0.51,s,ma
blonde_2016,171,-0.46,s,ma
blonde_2016,164,0.24,s,ma
blonde_2016,56,0.65,s,ma
blonde_2016,96,0.41,s,ma
blonde_2016,111,0.04,s,ma
blonde_2016,181,0.12,s,ma
blonde_2016,120,-0.08,s,ma
blonde_2016,94,-0.17,s,ma
blonde_2016,190,-0.08,s,ma
blonde_2016,90,-0.28,s,ma
blonde_2016,58,-0.46,s,ma
blonde_2016,58,0.16,s,ma
blonde_2016,127,0.09,s,ma
blonde_2016,30,1.35,s,ma
blonde_2016,124,0.07,s,ma
blonde_2016,160,0.95,s,ma
blonde_2016,135,0.14,s,ma
blonde_2016,40,1.82,s,ma
blonde_2016,48,0.58,s,ma
blonde_2016,20,1.12,s,ma
blonde_2016,40,0.27,s,ma
blonde_2016,288,0.3,s,ma
blonde_2016,80,0.2,s,ma
blonde_2016,89,0.17,s,ma
bornstein_2000,370,0.628970902033151,s,ma
bornstein_2000,73,1.4999999999999998,s,ma
bornstein_2000,180,1.8548520670059356,s,ma
bornstein_2000,296,0.652125970874945,s,ma
bornstein_2000,274,1.1547005383792517,s,ma
bornstein_2000,207,0.796528209922106,s,ma
bornstein_2000,62,0.4082482904638631,s,ma
bornstein_2000,233,1.334374631020998,s,ma
bornstein_2000,614,1.3171055481963494,s,ma
bornstein_2000,80,0.472672040177118,s,ma
bornstein_2000,99,0.4082482904638631,s,ma
bornstein_2000,236,-0.1807334587819829,s,ma
bornstein_2000,348,0.9255952497146459,s,ma
bornstein_2000,129,0.796528209922106,s,ma
bornstein_2000,410,1.1547005383792517,s,ma
bornstein_2000,330,0.6991666649389917,s,ma
bornstein_2000,102,-0.28278500713637195,s,ma
bornstein_2000,54,1.1639660040438964,s,ma
bornstein_2000,224,0.4295790167172091,s,ma
bornstein_2000,171,1.3171055481963494,s,ma
braithwaite_2016,48,1.049,s,ma
braithwaite_2016,54,0.214,s,ma
braithwaite_2016,867,0.139,s,ma
braithwaite_2016,71,0.15,s,ma
braithwaite_2016,65,0.15,s,ma
braithwaite_2016,36,0.513,s,ma
braithwaite_2016,24,3.501,s,ma
braithwaite_2016,99,0.184,s,ma
braithwaite_2016,65,-0.549,s,ma
braithwaite_2016,279,0.109,s,ma
braithwaite_2016,64,0.373,s,ma
braithwaite_2016,34,0.794,s,ma
braithwaite_2016,70,0.328,s,ma
braithwaite_2016,147,-0.289,s,ma
braithwaite_2016,144,0.153,s,ma
braithwaite_2016,82,0.038,s,ma
braithwaite_2016,47,0.048,s,ma
braithwaite_2016,236,0.363,s,ma
braithwaite_2016,17,0.432,s,ma
braithwaite_2016,78,0.297,s,ma
braithwaite_2016,213,0.577,s,ma
braithwaite_2016,69,0.074,s,ma
braithwaite_2016,125,-0.276,s,ma
braithwaite_2016,100,0.265,s,ma
braithwaite_2016,42,0.995,s,ma
braithwaite_2016,312,0.163,s,ma
braithwaite_2016,60,0.221,s,ma
braithwaite_2016,94,0.481,s,ma
braithwaite_2016,34,0.671,s,ma
braithwaite_2016,195,0.514,s,ma
braithwaite_2016,76,0.271,s,ma
braithwaite_2016,213,-0.211,s,ma
braithwaite_2016,25,1.359,s,ma
braithwaite_2016,27,0.424,s,ma
braithwaite_2016,133,0.343,s,ma
braithwaite_2016,145,0.375,s,ma
braithwaite_2016,44,0.846,s,ma
braithwaite_2016,33,0.147,s,ma
braithwaite_2016,88,0.718,s,ma
braithwaite_2016,147,0.324,s,ma
braithwaite_2016,128,0.267,s,ma
braithwaite_2016,61,0.797,s,ma
braithwaite_2016,79,0.021,s,ma
braithwaite_2016,81,0.357,s,ma
braithwaite_2016,83,0.296,s,ma
braithwaite_2016,438,0.115,s,ma
braithwaite_2016,76,0.116,s,ma
braithwaite_2016,124,0.225,s,ma
braithwaite_2016,30,0.834,s,ma
byron_2011,93,-0.39975366381099203,s,ma
byron_2011,67,-1.2831708326087454,s,ma
byron_2011,220,-0.5608290087036863,s,ma
byron_2011,216,0.02000100007500625,s,ma
byron_2011,184,0.00800006400076801,s,ma
byron_2011,84,-0.006000027000182252,s,ma
byron_2011,94,-0.29309755607886245,s,ma
byron_2011,24,-0.13027549829323126,s,ma
byron_2011,42,-0.23766039173172382,s,ma
byron_2011,148,0.4510508024576013,s,ma
byron_2011,419,-0.1403442656943099,s,ma
byron_2011,278,-0.2499288967607236,s,ma
byron_2011,64,-0.42316536287721124,s,ma
byron_2011,200,0.09009126363005172,s,ma
byron_2011,273,-0.04000800240080028,s,ma
byron_2011,160,-0.26222524504216305,s,ma
byron_2011,395,-0.04200926406420187,s,ma
byron_2011,54,0.1403442656943099,s,ma
byron_2011,60,-0.23153612837716692,s,ma
byron_2011,745,-0.12021658495512914,s,ma
byron_2011,1000,-1.0943058062101276,s,ma
byron_2011,172,-0.07705713014371737,s,ma
byron_2011,93,-0.472672040177118,s,ma
byron_2011,196,-0.2213432019235216,s,ma
byron_2011,233,0.09209749074512331,s,ma
byron_2011,113,-0.10614919138262334,s,ma
byron_2011,91,0,s,ma
byron_2011,92,-0.10012523486435178,s,ma
byron_2011,70,0.05201758491605485,s,ma
byron_2011,72,-0.9827220275098615,s,ma
byron_2011,127,-0.29516279031669823,s,ma
byron_2011,489,-0.17668545570588975,s,ma
byron_2011,104,-0.3220975371583497,s,ma
byron_2011,154,-0.13027549829323126,s,ma
byron_2011,143,-0.3450221204771904,s,ma
byron_2011,136,0.010000125002343799,s,ma
byron_2011,36,-0.4944513860581975,s,ma
byron_2011,80,-0.4295790167172091,s,ma
byron_2011,52,0.00800006400076801,s,ma
byron_2011,204,-0.1403442656943099,s,ma
byron_2011,245,-1.4239829868066851,s,ma
byron_2011,63,-0.017000614158279904,s,ma
byron_2011,162,-0.6873113742890582,s,ma
byron_2011,21,-1.1242110596527732,s,ma
byron_2011,198,-0.20100756305184242,s,ma
byron_2011,200,-0.29516279031669823,s,ma
byron_2011,47,0.2213432019235216,s,ma
byron_2011,56,-1.4239829868066851,s,ma
byron_2011,69,0.7086983687123858,s,ma
byron_2011,342,-0.26222524504216305,s,ma
byron_2011,110,-0.08006407690254357,s,ma
byron_2011,212,-0.5608290087036863,s,ma
